h_number,h_name,h_score,h_price,h_address,h_link
5-15,维也纳国际酒店(深圳布吉大芬店),4.9,324,位于龙岗区，深圳龙岗区南湾街道布沙路215号百门前工业区,http://hotel.qunar.com/city/shenzhen/dt-15262/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=cbb55d49-2846-43e3-bbe3-9b51c9e04983&showMap=0&qptype=&QHFP=ZSS_A1216A20/
5-16,深圳雅庭海湾国际大酒店,4.7,421,位于中英街，深圳盐田区海山路2号，盐田区政府附近,http://hotel.qunar.com/city/shenzhen/dt-25091/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-17,深圳善梵酒店,4.9,230,位于龙华区，深圳龙华区大浪街道华荣路504号(大浪行政中心旁),http://hotel.qunar.com/city/shenzhen/dt-24664/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-18,金茂深圳JW万豪酒店,4.6,989,位于车公庙，深圳福田区深南大道6005号，招商银行大厦附近,http://hotel.qunar.com/city/shenzhen/dt-2510/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-20,深圳东部华侨城茵特拉根酒店,4.5,1244,位于盐田区，深圳盐田区大梅沙东部华侨城茶溪谷,http://hotel.qunar.com/city/shenzhen/dt-2060/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-21,深圳翠园酒店,4.1,180,位于南山中心区，深圳南山区关口路25号翠岭大厦3-6层，南山医院附近,http://hotel.qunar.com/city/shenzhen/dt-641/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-22,深圳海燕大酒店,4.4,377,位于国贸，深圳罗湖区嘉宾路海燕大厦(迎春路与嘉宾路交汇处)，靠近南方证券大厦,http://hotel.qunar.com/city/shenzhen/dt-241/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-23,瑞廷宝比伦酒店(深圳西乡店),4.8,290,位于西乡，深圳宝安区西乡街道流塘宝民二路72号，宝安中医院附近,http://hotel.qunar.com/city/shenzhen/dt-6535/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-24,莫泰酒店(深圳南山地铁站凤凰城店)(原南山市场凤凰城店),4.4,261,位于南山中心区，深圳南山区南新路228号，南山医院附近,http://hotel.qunar.com/city/shenzhen/dt-10749/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-25,广场四季酒店(深圳公明天虹店),4.6,151,位于公明，深圳光明区金辉路3号，靠近公明广场,http://hotel.qunar.com/city/shenzhen/dt-19214/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-26,深圳绿景锦江酒店,4.5,955,位于新洲，深圳福田区新洲路3099号，深圳市福田区政府附近,http://hotel.qunar.com/city/shenzhen/dt-2264/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-27,维也纳酒店(深圳观澜人民路和平店),4.8,229,位于观澜，深圳宝安区龙华观澜人民路24号,http://hotel.qunar.com/city/shenzhen/dt-18904/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-28,麗枫酒店(深圳宝安新安店),4.6,337,位于宝安中心区，深圳宝安区新安街道自由路139号，宝安中医院附近,http://hotel.qunar.com/city/shenzhen/dt-6035/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-29,维也纳酒店(深圳南联地铁站店),4.8,262,位于龙岗中心城，深圳龙岗区深惠路地铁3号线南联站C1出口,http://hotel.qunar.com/city/shenzhen/dt-2314/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
5-30,尚客优连锁酒店(深圳机场后瑞地铁站店),4.5,157,位于西乡，深圳宝安区西乡街道钟屋一路,http://hotel.qunar.com/city/shenzhen/dt-14083/?tag=shenzhen#fromDate=2019-04-13&toDate=2019-04-14&q=&from=qunarHotel&fromFocusList=0&filterid=64ea11ff-27fd-4e19-bce2-63b85cff4ece&showMap=0&qptype=&QHFP=ZSS_A1216B6F/
